iShares Select Dividend ETF
Inception Date,"03-nov-2003"
Fund Holdings as of,"28-feb-2018"
Total Net Assets,"16,955,619,165.65"
,"175,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.93","20.00","7,841,538.00","156,830,760.00","156,830,760.00","Financieros","2156503","US9300591008","New York Stock Exchange Inc."
"AVA","AVISTA CORP","Equity","0.88","47.83","3,122,403.00","149,344,535.49","149,344,535.49","Servicios","2942605","US05379B1070","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.84","36.30","3,942,582.00","143,115,726.60","143,115,726.60","Telecomunicaciones","2831811","US00206R1023","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.84","17.67","8,084,506.00","142,853,221.02","142,853,221.02","Telecomunicaciones","2185046","US1567001060","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.83","60.59","2,334,021.00","141,418,332.39","141,418,332.39","Servicios","2829515","US2810201077","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.83","41.24","3,404,230.00","140,390,445.20","140,390,445.20","Materiales","B0G4K50","US1252691001","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.82","71.59","1,947,417.00","139,415,583.03","139,415,583.03","Industriales","2665861","US6937181088","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","0.80","50.55","2,686,054.00","135,780,029.70","135,780,029.70","Productos básicos de consumo","2367026","US3703341046","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.77","54.22","2,401,261.00","130,196,371.42","130,196,371.42","Cuidado de la Salud","2778844","US58933Y1055","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.76","43.22","2,962,756.00","128,050,314.32","128,050,314.32","Productos básicos de consumo","2206657","US1912161007","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.75","59.65","2,119,911.00","126,452,691.15","126,452,691.15","Productos básicos de consumo","2868165","US8718291078","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.74","32.33","3,891,074.00","125,798,422.42","125,798,422.42","Servicios","2100920","US3379321074","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.72","43.28","2,811,375.00","121,676,310.00","121,676,310.00","Servicios","2614807","US98389B1008","NASDAQ"
"INTC","INTEL CORPORATION CORP","Equity","0.71","49.29","2,454,049.00","120,960,075.21","120,960,075.21","Tecnología de la Información","2463247","US4581401001","NASDAQ"
"SCG","SCANA CORP","Equity","0.71","39.67","3,028,741.00","120,150,155.47","120,150,155.47","Servicios","2545844","US80589M1027","New York Stock Exchange Inc."
"BKH","BLACK HILLS CORP","Equity","0.70","50.79","2,339,257.00","118,810,863.03","118,810,863.03","Servicios","2101741","US0921131092","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.69","29.41","3,995,309.00","117,502,037.69","117,502,037.69","Consumo discrecional","2345022","US55616P1049","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.68","36.31","3,172,484.00","115,192,894.04","115,192,894.04","Cuidado de la Salud","2684703","US7170811035","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.67","54.35","2,101,835.00","114,234,732.25","114,234,732.25","Financieros","2830904","US0549371070","New York Stock Exchange Inc."
